time,pair,direction,z_score,abs_z,spread,hawkes_intensity,kappa,har_rv,cross_corr,kalman_uncertainty,regime,entry_price,sl_price,tp_price,pair_index
2025-01-13 01:30:00+00:00,GBP_USD,1,-1.7638283571383657,1.7638283571383657,0.00020000000000020002,0.002446355869423967,0.2294912080702995,0.0008277670778183042,-0.0932759116585206,0.06344745063316481,macro,1.21914,1.2185399999999993,1.2200872260788063,1
2025-01-13 01:30:00+00:00,USD_CAD,1,-1.5416984864055825,1.5416984864055825,0.00019999999999997797,0.032969025792278256,0.28930877724674925,1.3866548338910372e-05,-0.0932759116585206,0.06344745063316481,macro,1.4423,1.4417,1.4430911277494416,4
2025-01-13 02:00:00+00:00,GBP_USD,1,-1.8527337585534014,1.8527337585534014,0.00019999999999997797,0.002446352616531275,0.22416134567718776,4.1012517020061854e-05,-0.0993881466277473,0.06345512539486985,macro,1.21909,1.21849,1.220098460299818,1
2025-01-13 02:30:00+00:00,GBP_USD,1,-2.2229124247456533,2.2229124247456533,0.000180000000000069,0.002446352614030934,0.22416134567718776,0.0007874726230221627,-0.11256020514189649,0.06346285317193752,macro,1.21813,1.2175899999999997,1.21941341630021,1
2025-01-13 03:00:00+00:00,GBP_USD,1,-3.228059736260607,3.228059736260607,0.00019999999999997797,0.002446352614029012,0.22416134567718776,0.002159047063942228,-0.12056963529672346,0.06343507692654769,macro,1.2155,1.2149,1.2175277739885433,1
2025-01-13 03:30:00+00:00,GBP_USD,1,-2.9403329711617427,2.9403329711617427,0.000180000000000069,0.0024463526140290105,0.22416134567718776,0.0009049773755657363,-0.13790061884538113,0.06344112387910532,macro,1.2144,1.2138599999999997,1.2162122643822566,1
2025-01-13 04:00:00+00:00,GBP_USD,1,-2.458057660905989,2.458057660905989,0.00019999999999997797,0.0024463526140290105,0.22416134567718776,0.00012351778656118401,-0.1335341662635443,0.06344895702392496,macro,1.21425,1.2136500000000001,1.2157039326780752,1
2025-01-13 04:30:00+00:00,GBP_USD,1,-1.7901917752731689,1.7901917752731689,0.00018999999999991246,0.0024463526140290105,0.22416134567718776,0.0002841260037059928,-0.1293293153374146,0.06345592732840682,macro,1.213905,1.2133350000000003,1.2148627445251834,1
2025-01-14 00:30:00+00:00,USD_CAD,1,-1.8907093944662996,1.8907093944662996,0.00019999999999997797,0.008480893849591817,0.29799920258118556,0.00030259922298082203,0.07207781224783592,0.06336152978600212,transitional,1.43798,1.43738,1.4390294534988777,4
2025-01-24 06:30:00+00:00,NZD_USD,-1,1.7427838613833835,1.7427838613833835,0.00014999999999998348,0.02108633802266255,0.21832339952467614,0.00011375170627566336,-0.05697427740608091,0.0591870307249599,macro,0.5713550000000001,0.571805,0.5710618091937857,3
2025-02-20 01:30:00+00:00,AUD_USD,1,-1.8948001186358656,1.8948001186358656,0.000140000000000029,0.032969025792278256,0.1975174639690112,0.00198550267885297,-0.0906924281022153,0.057750045099357425,macro,0.63334,0.6329199999999999,0.6337198564943265,2
2025-02-21 02:30:00+00:00,GBP_USD,-1,2.012728153503491,2.012728153503491,0.00017000000000000348,0.032969025792278256,0.2697732961304571,0.0008331622257673653,-0.06864744821962791,0.05786622387317635,macro,1.267315,1.267825,1.2663691729022575,1
2025-02-24 01:30:00+00:00,AUD_USD,1,-2.3508415353733008,2.3508415353733008,0.00013999999999991797,0.032969025792278256,0.18681079928493483,0.0007619735901525879,-0.06661570078115009,0.05809253375552125,macro,0.63699,0.6365700000000002,0.637489513906278,2
2025-02-24 02:00:00+00:00,EUR_USD,-1,2.4360323095768996,2.4360323095768996,0.00014999999999987246,0.02344427768660537,0.22549178767790823,0.00012359705458698646,-0.09442204700713604,0.05810033619633958,macro,1.0519349999999998,1.0523849999999995,1.0510132818423923,0
2025-02-24 02:00:00+00:00,USD_JPY,1,-1.6774379195668954,1.6774379195668954,0.01300000000000523,0.028977582690912503,0.2402044735476453,0.0007504665288581882,-0.09442204700713604,0.05810033619633958,macro,149.35250000000002,149.27062828566477,149.53697350967062,6
2025-02-24 02:30:00+00:00,USD_JPY,1,-1.908721964309314,1.908721964309314,0.013999999999981583,0.028977582690912503,0.2402044735476453,0.0008269027970744837,-0.11435907062716662,0.05809550843734933,macro,149.22899999999998,149.18340213992923,149.44952712232435,6
2025-02-24 03:00:00+00:00,NZD_USD,-1,2.014680508340406,2.014680508340406,0.000160000000000049,0.045285978261447174,0.17234710528637495,0.0002948522270016152,-0.11711965192260092,0.058102882433069034,macro,0.57639,0.5768700000000001,0.576020252104415,3
2025-02-24 03:00:00+00:00,USD_JPY,1,-1.746254346267309,1.746254346267309,0.020000000000010232,0.028977582690912503,0.2402044735476453,0.0005896977129113449,-0.11711965192260092,0.058102882433069034,macro,149.317,149.24592690475805,149.51220882044663,6
2025-02-28 01:30:00+00:00,EUR_USD,1,-1.7848171133114772,1.7848171133114772,0.00016000000000016001,0.002446352614029012,0.26908848004848673,0.0012454378026438668,-0.12842782063333502,0.05874684385413377,macro,1.0385,1.0380199999999995,1.0390861254133932,0
2025-02-28 06:30:00+00:00,USD_CHF,1,-1.6137388568595448,1.6137388568595448,0.00012999999999996348,0.017583688328426564,0.2719121522591506,5.55682127594571e-05,-0.12318324748005213,0.0588262964141653,macro,0.899745,0.8993550000000001,0.900275248464075,5
2025-02-28 07:00:00+00:00,USD_CHF,1,-2.7874970222169173,2.7874970222169173,0.000160000000000049,0.017583688328426564,0.2719121522591506,0.0010836403647700751,-0.11985394499536157,0.058836126980072,macro,0.90072,0.9002399999999998,0.9018102521428644,5
